"","saledate","neigh","saleprice","landval","imprval","totalval","mbmancls","mbyrblt","mbeffyr","heattype","baseste","garagefl","carptfl","mktrcnld","linmcls","mbmclsdv","bedrooms","baths","familyrm","fireplcs","flrarea1","flrarea2","bsmtfin","mbmktval","mb_rcn","cp_mancl","cp_area","cpmktval","cp_rcn","gr_mancl","gar_area","gar_type","grmktval","gr_rcn","ob1mktval","lcs_val","width","depth","lot_size","conduit","alley","sidewalk","culdesac","corner","wooded","pie_shpe","slope","abv_road","splitlvl","crwlarea","bsmtarea","unfinbmt","area1_2","totarea","linmcdv","random","month"
"396",240617,737,170849.130522,56252.416,105633.088,161885.504,140,2008,2008,8,0,0,1,132043.321956,1,-3,3,2.25,1,0,1009,0,960,126562.26008517,137482.7514606,921,264,5480.7382539,6366.4968276,0,0,0,0,0,0,50142.4,52.5,109.5,5748,1,0,0,0,0,0,0,0,0,0,0,960,0,1009,1921,0.97,0.8886812,6
"397",250817,736,127985.99556925,61100.556,68662.506,129763.062,90,1980,1980,2,0,0,1,85798.5050475,0.945,-4,3,1,0,1,1008,0,0,80406.146726185,112634.59541985,921,376,5392.1247093,7746.9338205,0,0,0,0,0,0,48826.79,100,114.7,11470,1,0,0,0,0,1,0,0,0,0,0,1008,1008,1008,1008,0.9072,0.8923465,8
"398",120317,713,119913.952872,51482.112,76784.4,128266.512,90,1982,1982,2,0,0,0,98181.738858,0.945,0,3,1.75,1,1,1048,0,550,98181.70291769,134127.0805014,0,0,0,0,0,0,0,0,0,0,46043.36,60,136.1,8166,0,0,1,0,0,0,0,0,1,0,0,1048,498,1048,1598,0.945,0.8965184,3
"399",21017,713,73518.673487,51920.88,40659.168,92580.048,40,1947,1947,3,0,0,0,49404.251463,0.507,0,2,1,0,1,720,0,0,49404.23355707,72652.7737971,0,0,0,0,0,0,0,0,0,0,46163.22,62.8,110,6908,0,1,0,0,0,0,0,0,0,0,0,720,720,720,720,0.507,0.8997274,10
"400",120617,737,249088.451976,60727.04,177227.072,237954.112,150,2005,2005,2,0,1,0,229475.4972615,1.19,-3,3,2.75,1,1,1370,0,600,207885.23013125,222573.52616625,0,0,0,0,930,624,1,21591.222156,26426.89953855,0,54296.9,62.7,120.5,7556,1,0,0,0,1,0,0,0,0,1,0,1366,766,1370,1970,1.1543,0.8997312,6
"401",300317,713,127765.461691,40220.4,91117.488,131337.888,90,1976,1983,2,0,1,0,121593.256792,0.945,0,2,1.5,1,1,1192,0,600,117561.25717434,153418.401297,0,0,0,0,910,176,2,4031.96367735,5600.75820885,0,39028.91,75,69,5177,0,1,1,0,0,0,0,0,0,1,0,1192,592,1192,1792,0.945,0.9011452,3
"402",10617,716,168966.731738,71358.232,90054.712,161412.944,140,1997,1997,2,0,0,1,118470.447186,1,0,3,2,1,2,1213,0,640,113296.30741884,178936.9380162,921,312,5174.063622,6938.727705,0,0,0,0,0,0,52959.77,87.5,134.6,11774,1,0,0,0,0,1,0,0,0,0,0,1196,556,1213,1853,1,0.9016206,6
"403",290717,737,249088.451976,66000.704,154694.144,220694.848,140,2007,2007,2,0,1,0,203425.602198,1,5,3,2,0,0,1560,0,0,187458.89492421,198576.1073205,0,0,0,0,920,528,1,15967.640052,18926.4506067,0,57073.25,74,130.5,9655,1,0,0,0,1,0,0,0,0,0,0,1560,1560,1560,1560,1.05,0.9019049,7
"404",290417,713,121341.49993,49727.04,70056.624,119783.664,90,1984,1984,2,0,0,0,90053.8377515,0.945,0,2,1.5,1,1,912,0,600,90054.394826305,121416.61016835,0,0,0,0,0,0,0,0,0,0,44793.68,60,120,7200,0,0,0,0,0,0,0,0,0,0,0,912,312,912,1512,0.945,0.9021599,4
"405",101017,713,131334.329336,43730.544,76930.656,120661.2,90,1985,1985,2,0,0,0,94409.8033235,0.945,0,3,1.5,0,1,1180,0,150,94410.66589094,136176.21727605,0,0,0,0,0,0,0,0,0,0,37814.71,60,110,6600,0,1,1,0,0,0,0,0,0,0,0,1180,1030,1180,1330,0.945,0.9031459,10
"406",180617,731,95283.873461,55124.696,63541.94,118666.636,80,1971,1971,2,1,0,1,69884.347722,0.783,0,2,1,0,0,801,0,401,68006.96421687,92788.873506,911,176,1345.85375715,1942.94664585,0,0,0,0,0,532.16835,43947.37,60,110,6600,0,1,0,0,0,0,0,0,0,0,0,801,400,801,1202,0.783,0.9034166,6
"407",40917,716,135015.472557,48143.436,75876.548,124019.984,140,1999,1999,2,0,0,0,96296.976594,1,-2,3,1,0,0,960,0,0,96296.2151424,123202.6785171,0,0,0,0,0,0,0,0,0,0,40206.09,60,106,6360,1,1,0,0,0,0,0,0,0,0,0,960,960,960,960,0.98,0.9051827,9
"408",100717,716,178441.501742,44559.944,115606.568,160166.512,140,1999,1999,2,0,1,0,148458.314823,1,0,3,2.25,1,1,1132,0,800,139643.06579496,167380.9581717,0,0,0,0,920,392,1,8814.7540845,11574.8257716,0,36702.16,65,123.5,8028,1,0,0,0,0,0,0,0,0,0,0,1120,320,1132,1932,1,0.9055675,7
"409",90417,716,177651.937575,60607.756,94261.42,154869.176,140,1996,1996,2,0,0,1,120227.496753,1,-2,3,1.75,1,1,1092,0,633,116131.55341515,147830.8787046,921,242,4096.4192451,5552.6954301,0,0,0,0,0,0,49288.59,75,104.4,7832,1,0,0,0,0,0,0,0,0,0,0,1092,459,1092,1725,0.98,0.905713,4
"410",260817,713,101355.841118,46363.152,55869.792,102232.944,90,1981,1981,2,0,0,0,68327.9203565,0.945,-5,3,1,0,0,828,0,0,67429.574337895,98843.7593682,0,0,0,0,0,0,0,0,0,898.50775,44027.78,60,110,6600,0,1,0,0,0,0,0,0,0,0,0,828,828,828,828,0.89775,0.9059848,8
"411",250617,713,124910.367575,43876.8,83804.688,127681.488,90,1981,1981,2,0,0,1,106722.9535295,0.945,0,2,1.75,1,0,1040,0,500,101695.245593445,133517.35314225,921,368,5028.22907055,7142.0584032,0,0,0,0,0,0,42888.56,50,120,6000,0,1,1,0,0,0,0,0,0,0,0,1040,540,1040,1540,0.945,0.9097328,6
"412",91017,715,118155.431268,49836.732,84206.892,134043.624,90,1988,1988,2,0,0,0,101125.250247,0.945,2,3,1.75,1,1,1024,0,456,101124.405649715,135137.90172015,0,0,0,0,0,0,0,0,0,0,48467.79,54,115,6210,1,0,0,0,0,0,0,0,0,0,0,1024,568,1024,1480,0.9639,0.9098872,10
"413",170817,713,77801.314661,43876.8,41975.472,85852.272,80,1978,1978,2,0,0,0,53720.621038,0.783,-5,2,1,0,0,720,0,0,52301.097442265,69427.21510935,0,0,0,0,0,0,0,0,0,1419.1156,42888.56,50,120,6000,0,1,0,0,0,0,0,0,0,0,720,0,0,720,720,0.74385,0.9142364,8
"414",210917,713,133475.649923,46363.152,86144.784,132507.936,90,1986,1986,2,0,0,1,115057.5114185,0.945,2,3,1.75,1,1,1162,0,600,110994.56719393,143533.3784346,921,280,4062.6926424,5603.99283675,0,0,0,0,0,0,44908.33,60,110,6600,0,1,0,0,0,0,0,0,0,0,0,1162,562,1162,1762,0.9639,0.9190162,9
"415",40517,713,121198.7452242,42853.008,68886.576,111739.584,90,1979,1979,2,0,0,0,83692.4028815,0.945,2,3,1,1,2,1018,0,604,83692.564612895,127192.0382838,0,0,0,0,0,0,0,0,0,0,34433.22,50,121.4,6070,0,1,1,0,0,0,0,0,0,0,0,1018,414,1018,1622,0.9639,0.9193222,5
"416",11017,713,99671.33558956,45631.872,50458.32,96090.192,80,1983,1983,2,0,1,0,71784.1887315,0.783,0,2,1,1,0,832,0,300,67185.207589745,86505.0296292,0,0,0,0,910,284,2,4599.53104905,6084.28074555,0,41131.27,50,120,6000,0,1,0,0,0,0,0,0,0,0,0,832,532,832,1132,0.783,0.9197808,10
"417",160317,716,139752.857559,51259.516,87406.044,138665.56,140,1998,1998,2,0,0,0,105377.286924,1,0,3,1,1,0,1027,0,514,105377.99126673,136211.5080144,0,0,0,0,0,0,0,0,0,0,46300.15,65,125,8125,1,0,0,0,1,0,0,0,0,0,0,960,446,1027,1541,1,0.9204054,3
"418",80917,731,142925.8101915,55124.696,93414.904,148539.6,90,1975,1988,2,0,0,0,106144.3145385,0.945,1,2,1.75,1,1,1113,0,230,106143.829344315,135264.05220825,0,0,0,0,0,0,0,0,0,0,43947.37,60,110,6600,0,1,1,0,0,0,0,0,0,0,0,1113,883,1113,1343,0.95445,0.9205635,9
"419",130517,713,109207.349937,45046.848,79855.776,124902.624,90,1983,1983,2,0,0,1,101292.3726885,0.945,0,3,2,1,1,1022,0,363,97757.85884186,127329.50996955,921,240,3533.83098075,4908.54783825,0,0,0,0,0,0,44000,50,120,6000,0,1,0,0,0,1,0,0,0,0,0,1022,659,1022,1385,0.945,0.9241713,5
"420",70717,737,200787.6463845,58010.304,126727.744,184738.048,140,1999,1999,2,0,1,0,157422.503784,1,5,3,2,1,2,1199,0,738,154451.58614886,193802.9479659,0,0,0,0,920,0,3,2970.8034174,3901.1069097,0,52303.72,80,120.1,9611,1,0,0,1,0,0,1,0,0,1,0,1175,437,1199,1937,1.05,0.9256968,7
"421",270817,715,135034.778592,51841.658,91940.178,143781.836,140,1989,1989,2,0,0,1,120884.248758,1,-2,3,1.5,1,2,1081,0,400,115219.6199427,153546.3344142,921,374,5664.0577266,8167.1394987,0,0,0,0,0,0,50616.58,65,115,7475,1,0,0,0,0,0,0,0,0,0,0,1081,681,1081,1481,0.98,0.9269371,8
"422",130417,716,233710.993432,76811.372,146767.368,223578.74,150,2000,2000,2,0,1,1,212667.0440615,1.19,-5,3,2.75,1,2,1196,0,728,189187.85060084,209892.1212423,931,144,3599.6830569,4677.52511835,930,528,2,19879.0519914,25833.8285478,0,55941.41,100.7,155.1,13686,1,0,0,0,0,0,0,0,0,1,0,1196,468,1196,1924,1.1305,0.9276567,4
"423",280717,737,271442.54382,78785.344,175788.8,254574.144,150,2003,2003,2,0,1,0,219644.462191,1.19,0,3,2.75,2,2,1587,0,1050,215078.6750854,257351.5528731,0,0,0,0,930,0,3,4565.7871056,5720.9862528,0,60084.38,70,199.8,13985,1,0,0,0,0,0,0,0,0,0,0,1555,505,1587,2637,1.19,0.9277469,7
"424",250617,715,185672.820564,52700.912,114567.2,167268.112,140,1989,1989,2,0,1,0,154942.075197,1,0,3,2.25,2,2,1428,0,750,144019.16621274,194299.7951349,0,0,0,0,920,462,1,10923.7846536,16426.7953668,0,44639.81,90,106.5,9585,1,0,1,0,1,0,0,0,0,0,0,1418,668,1428,2178,1,0.9304453,6
"425",60817,736,136316.444985,54899.757,86508.708,141408.465,90,1981,1981,3,0,1,0,115221.039829,0.945,-7,2,1.5,1,1,955,0,532,101194.36346313,120522.235554,0,0,0,0,920,520,2,13127.73733215,18647.6298435,898.50775,45534.97,78.6,130.2,10234,0,0,0,0,0,1,0,0,1,0,0,955,423,955,1487,0.87885,0.9314299,8
"426",11017,715,130814.941761,41673.819,88646.371,130320.19,90,1986,1986,2,1,1,0,123918.594849,0.945,0,3,1,0,2,1056,0,1056,116603.609644235,146696.8445208,0,0,0,0,920,348,1,7315.11099585,10088.8044201,0,42858.76,50,120,6000,0,1,0,0,1,1,0,0,0,0,0,1056,0,1056,2056,0.945,0.9322559,10
"427",140817,737,166857.328407,60407.424,100359.424,160766.848,90,1992,1992,2,0,0,1,127011.2585245,0.945,4,3,1.75,1,1,1050,0,798,122513.18496676,144427.75304895,921,207,3239.47984185,4331.1667581,0,0,0,0,0,1257.91085,42239.08,72.6,110.3,8008,1,0,0,1,0,1,1,0,0,0,0,1008,210,1050,1848,0.9828,0.9326211,8
"428",280917,713,89221.691125,45631.872,45339.36,90971.232,80,1976,1976,2,0,0,0,60088.902293,0.783,1,2,1,0,0,704,0,200,60088.40560254,82655.85595365,0,0,0,0,0,0,0,0,0,0,41131.27,50,120,6000,0,1,0,0,0,0,0,0,0,0,0,704,504,704,904,0.79083,0.9330505,9
"429",280817,716,138963.293392,51882.732,76188.156,128070.888,140,1999,1999,2,0,0,0,97066.04271,1,-2,2,1.5,0,1,900,0,175,96684.97425678,123281.4887577,0,0,0,0,0,0,0,0,0,380.7258,45594.57,52,124,6448,1,0,0,0,0,0,0,0,0,0,0,836,661,900,1075,0.98,0.9344605,8
"430",150917,716,173704.11674,57803.284,87250.24,145053.524,90,1996,1996,2,0,0,1,126669.8255795,0.945,1,3,2,1,1,1072,0,594,122466.085190505,152666.35031025,921,260,4203.39895605,5578.11581355,0,0,0,0,0,0,52289.41,66,120.3,7940,1,0,0,0,0,0,0,0,0,0,0,1040,446,1072,1666,0.95445,0.9346039,9
"431",280417,715,173013.310071,63298.378,111130.184,174428.562,140,1989,1989,2,0,0,1,137381.097672,1,2,3,2.25,1,2,1216,0,700,133001.53264944,180269.859042,921,273,4379.1081516,6313.3855785,0,0,0,0,0,0,55799.42,62,110.2,6832,1,0,0,0,0,0,0,0,0,1,0,1176,476,1216,1916,1.02,0.9350683,4
"432",140817,716,168966.731738,57647.48,109218.604,166866.084,140,2000,2000,2,0,1,0,142520.895972,1,0,3,1.5,1,2,1176,0,450,139185.18591159,172070.1674874,0,0,0,0,920,0,3,3335.7290967,4334.563233,0,48587.17,54,115,6210,1,0,0,0,0,0,0,1,1,0,0,1176,726,1176,1626,1,0.9353475,8
"433",310317,713,117057.431208942,50897.088,72396.72,123293.808,90,1984,1984,2,1,0,0,93353.1582095,0.945,0,3,1,1,0,1123,0,900,93352.90662733,134961.6144996,0,0,0,0,0,0,0,0,0,0,44996.57,75,120,9000,0,1,0,0,0,0,0,0,0,0,0,1123,223,1123,2023,0.945,0.9418126,3
"434",250317,716,134225.90839,52973.36,72916.272,125889.632,90,1998,1998,2,0,0,0,86937.8128745,0.945,2,2,1,0,0,894,0,290,86938.549650855,106896.36552525,0,0,0,0,0,0,0,0,0,0,47929.43,60,120,7200,1,0,0,0,0,0,0,0,0,0,0,836,546,894,1184,0.9639,0.9421188,3
"435",280917,737,144183.8923938,65201.664,87255.168,152456.832,90,1995,1995,2,0,0,1,114155.4096375,0.945,3,3,1.75,1,1,1130,0,380,110719.69570305,136096.9688925,921,274,3435.1748298,4470.2557578,0,0,0,0,0,0,51298.97,68,121.5,8358,1,0,0,0,0,0,1,0,0,0,0,1130,750,1130,1510,0.97335,0.945432,9
"436",51017,737,194799.943212,53535.68,140311.424,193847.104,140,1999,1999,2,0,0,1,179776.819131,1,6,3,2.5,1,2,1325,0,1188,171114.64091085,207843.1636554,931,440,8662.2734016,11374.3736379,0,0,0,0,0,0,49720.68,68,110.8,7536,1,0,0,0,0,0,0,0,0,0,0,1300,112,1325,2513,1.06,0.9458776,10
"437",290617,715,161760.411855,52987.33,108122.795,161110.125,90,1989,1989,2,0,0,1,134276.592191,0.945,3,3,2.5,2,1,1268,0,900,129572.490806185,166491.14995485,921,294,4704.76628055,6444.99609075,0,0,0,0,0,0,51800,60,110,6600,1,0,0,0,0,1,0,1,0,0,0,1268,368,1268,2168,0.97335,0.9461763,6
"438",140817,731,133890.27046675,55124.696,74764.932,129889.628,81,1971,1986,2,0,0,1,81985.856001,0.783,0,3,1,0,0,780,312,0,79696.130719345,95241.1052628,911,296,2289.3882417,3007.8155142,0,0,0,0,0,0,43947.37,60,110,6600,0,1,0,0,0,0,0,0,0,0,780,0,0,1092,1092,0.783,0.9500409,8
"439",10417,715,129408.329484,44824.417,86927.863,131752.28,90,1989,1989,2,0,0,1,111193.9280935,0.945,3,3,1,0,0,1100,0,300,103822.78615436,133960.49716455,921,378,7371.7169841,10531.9484424,0,0,0,0,0,0,38979.05,58,135,7830,1,0,0,0,0,0,0,1,1,0,0,1100,800,1100,1400,0.97335,0.9512138,4
"440",300617,716,233710.993432,62944.816,159075.884,222020.7,150,2002,2002,2,0,1,0,175281.606052,1.19,-6,3,2.5,1,2,1269,0,662,168826.85441496,201179.9943405,0,0,0,0,930,0,3,4510.7776224,5720.9862528,1944.432427,52468.95,70.3,126.6,8900,1,0,0,0,0,0,0,0,0,1,0,1214,552,1269,1931,1.1186,0.9517117,6
"441",260817,713,128479.23522,46363.152,103549.248,149912.4,90,1987,1987,2,1,1,0,140690.1405105,0.945,2,3,1.5,1,0,1085,0,945,126867.191791865,151391.90691765,0,0,0,0,920,636,2,13823.18233065,19021.22936595,0,45217.41,62.5,120,7500,1,1,0,0,0,0,0,0,0,0,0,1085,140,1085,2030,0.9639,0.9565188,8
"442",290917,713,108493.576408,45631.872,59379.936,105011.808,90,1981,1981,2,0,1,0,87909.99826,0.945,0,3,1,0,0,882,0,0,75029.656051735,85840.5552102,0,0,0,0,920,480,2,12880.2882978,18295.0554024,0,41131.27,50,120,6000,0,1,0,0,0,0,0,0,0,0,882,0,0,882,882,0.945,0.9568052,9
"443",60717,731,125676.14344425,55124.696,71959.184,127083.88,81,1971,1971,2,0,0,0,77306.32231,0.783,0,3,1,0,0,780,312,0,77306.39326578,108423.44746065,0,0,0,0,0,0,0,0,0,0,43947.37,60,110,6600,0,1,1,0,0,0,0,0,0,0,0,780,780,1092,1092,0.783,0.9591133,7
"444",100817,716,131067.651722,60607.756,74941.724,135549.48,90,1997,1997,2,0,0,0,91453.712826,0.945,2,3,1,0,0,1036,0,0,91454.054258945,113606.6011038,0,0,0,0,0,0,0,0,0,0,49243.7,60,130,7800,1,0,0,0,0,0,0,0,1,0,0,1000,1000,1036,1036,0.9639,0.9610536,8
"445",290517,737,155680.282485,53216.064,100199.616,153415.68,140,1992,1992,6,1,1,0,132570.627189,1,-2,3,1,0,1,1072,0,0,118181.78088444,142064.025012,0,0,0,0,920,576,1,14389.7219739,20249.0920359,0,42259.29,55,100,5500,1,0,0,0,1,0,0,0,0,0,0,1072,1072,1072,1072,0.98,0.9610984,5
"446",31017,737,153285.201216,57051.456,86935.552,143987.008,90,1990,1990,2,0,0,0,105136.188843,0.945,2,3,1,1,1,1112,0,533,105136.350574395,139069.5919326,0,0,0,0,0,0,0,0,0,0,45217.66,60,105,6300,1,0,1,0,0,0,0,0,0,0,0,1112,579,1112,1645,0.9639,0.962405,10
"447",290617,716,200549.298418,59984.54,119813.276,179797.816,140,1997,1997,2,0,1,0,154902.098988,1,-2,3,2,2,2,1200,0,1000,148146.90015489,184643.8273953,0,0,0,0,920,376,1,6755.4082323,9056.3246046,0,48857.2,107.2,70.7,7573,1,0,0,0,0,0,0,0,0,0,0,1200,200,1200,2200,0.98,0.967509,6
"448",150917,713,102783.388176,41536.704,57771.12,99307.824,90,1977,1977,2,0,1,0,75787.331697,0.945,-2,2,1,1,0,817,0,320,70336.570371935,100333.30551615,0,0,0,0,910,320,2,5450.3480115,8697.9144231,0,35917.65,60,110,6600,0,1,1,0,1,0,0,0,0,0,0,817,497,817,1137,0.9261,0.9676825,9
"449",290517,731,151139.937214,55124.696,84007.396,139132.092,90,1979,1992,2,0,0,0,94688.340726,0.945,2,3,1,0,0,1172,0,0,94688.66418879,117567.40296735,0,0,0,0,0,0,0,0,0,0,43947.37,60,110,6600,0,1,0,0,0,0,0,1,1,0,1172,0,0,1172,1172,0.9639,0.9682893,5
"450",101017,716,180020.630076,57803.284,114360.136,172163.42,90,1996,1996,2,0,0,1,147962.662239,0.945,4,3,1.75,1,2,1216,0,1000,140139.93030471,166081.9695255,921,324,7822.94757615,10071.01396665,0,0,0,0,0,0,46995.68,55,115,6323,1,0,0,0,0,0,0,0,0,0,0,1216,216,1216,2216,0.9828,0.9694594,10
"451",260617,716,147648.499229,53908.184,88340.868,142249.052,90,1991,1991,2,0,0,1,110502.077126,0.945,2,3,1,1,0,1080,0,680,106002.42219462,133206.82886385,921,286,4499.3674089,6064.9273125,0,0,0,0,0,0,48602.88,63.8,120,7656,1,0,0,0,0,0,0,0,0,0,0,1080,400,1080,1760,0.9639,0.9702483,6
"452",220717,716,177651.937575,56712.656,101740.012,158452.668,140,1999,1999,2,0,0,1,136113.280758,1,-2,3,1.5,1,1,1190,0,499,129606.79105374,157617.0546678,921,325,5840.5241349,7666.8657975,0,0,0,0,0,666.27015,49705.34,55,114.3,6287,1,0,0,0,0,0,0,1,1,0,0,1176,677,1190,1689,0.98,0.9706833,7
"453",10617,716,164229.346736,60140.344,97844.912,157985.256,90,1996,1996,2,0,0,1,126554.8165875,0.945,4,3,1.5,1,1,1088,0,700,119785.06385559,141854.6065545,921,360,6770.0761947,8717.3221905,0,0,0,0,0,0,48983.31,66.5,115,7649,1,0,0,0,1,0,0,0,0,0,0,1056,356,1088,1788,0.9828,0.9720048,6
"454",300717,737,153285.201216,49061.056,103715.392,152776.448,140,1998,1998,2,0,0,1,132709.592106,1,0,3,1.5,0,1,1157,0,144,126083.61160941,154411.5337947,921,378,6625.2000087,8789.055093,0,0,0,0,0,0,45560.91,44.9,126.5,5673,1,0,0,0,0,0,0,0,0,0,0,1140,996,1157,1301,1,0.9720569,7
"455",300417,713,124196.594046,53090.928,94481.376,147572.304,90,1985,1985,2,1,1,1,136388.0854035,0.945,0,3,1,1,1,1118,0,950,121715.939040185,144109.1422008,921,242,3574.2638295,4940.89411725,920,528,2,10378.30361715,14348.8093644,718.8062,45810.95,83,120,9960,0,1,1,0,0,0,0,0,0,0,0,1118,168,1118,2068,0.945,0.9735938,4
"456",290417,737,145301.596986,55293.568,92209.216,147502.784,90,1996,1996,4,0,0,1,115742.174324,0.945,4,3,1,0,1,1143,0,500,111074.92972709,133561.0206189,921,264,4667.5680597,6009.9386382,0,0,0,0,0,0,43780.89,52.3,111.1,5812,1,0,0,0,1,0,0,0,0,1,0,1101,601,1143,1643,0.9828,0.9750561,4
"457",300617,716,167387.603404,56712.656,102051.62,158764.276,90,1996,1996,2,0,0,1,130051.8087505,0.945,4,2,2,1,2,1043,0,800,124964.49381031,150465.1860243,921,312,5088.0696867,6550.1214975,0,0,0,0,0,0,46291.31,50,120,6000,1,0,0,0,0,0,0,0,0,0,0,1043,243,1043,1843,0.9828,0.9757848,6
"458",280917,713,145609.799916,51482.112,87899.856,139381.968,90,1982,1982,2,0,1,0,123720.923144,0.945,0,3,1,1,1,1050,0,576,112272.838229545,137740.1598657,0,0,0,0,920,576,1,11447.3481381,16077.71797695,0,46089.12,60.2,136.3,8205,0,0,0,0,1,0,0,0,0,0,0,1050,474,1050,1626,0.945,0.9770232,9
"459",130717,716,181441.8455766,57647.48,115762.372,173409.852,140,1997,1997,2,0,0,1,150030.712377,1,2,3,1.5,1,2,1240,0,1000,142993.71934302,177549.1924752,921,438,7036.3838727,9434.9564127,0,0,0,0,0,0,48740.69,60,125,7500,1,0,0,0,1,0,0,0,0,1,0,1196,196,1240,2240,1.02,0.9821944,7
"460",140717,716,172914.552573,56556.852,126512.848,183069.7,142,2000,2000,2,0,1,0,176125.658709,1,2,4,2,1,1,1331,644,0,161224.37451393,185334.2736336,0,0,0,0,920,506,2,14901.9885378,19366.7599944,0,47817.32,60,121.5,7290,1,0,0,0,0,0,0,1,1,1,1331,0,0,1975,1975,1.02,0.9855728,7
"461",50617,715,115342.206714,41673.819,67737.857,109411.676,90,1985,1985,2,0,0,0,89065.4792265,0.945,2,2,1.75,1,0,907,0,536,89065.101853245,119823.5559276,0,0,0,0,0,0,0,0,0,0,42858.76,50,120,6000,0,1,0,0,0,0,0,0,0,0,0,907,371,907,1443,0.9639,0.9858047,6
"462",110817,737,138914.713602,55772.992,94286.72,150059.712,90,1994,1994,4,0,0,1,117591.3032735,0.945,3,3,1.75,1,1,1152,0,785,113811.910124675,150728.80819815,921,264,3779.66270115,5324.1975234,0,0,0,0,0,0,44259.71,63,115.3,7261,1,0,0,0,1,0,0,0,0,0,0,1152,367,1152,1937,0.97335,0.986446,8
"463",140817,716,132646.780056,51103.712,76032.352,127136.064,140,1999,1999,2,0,0,0,97734.216489,1,-4,2,1,1,1,884,0,362,96592.30559706,122330.6260722,0,0,0,0,0,0,0,0,0,1142.1774,44845.43,51,120,6120,1,0,0,0,0,0,0,0,0,0,0,884,522,884,1246,0.96,0.990151,8
"464",240617,737,162865.526292,51617.984,113144.064,164762.048,140,1999,1999,2,0,1,0,141150.283092,1,0,3,2.25,0,1,1145,0,800,137848.53377295,172140.4113975,0,0,0,0,920,0,3,3301.4637747,4334.563233,0,48038.99,58,110,6380,1,0,0,0,0,0,0,0,0,0,0,1136,336,1145,1945,1,0.9919635,6
"465",200717,716,161071.090068,52661.752,91301.144,143962.896,140,1996,1996,4,0,0,0,112548.257367,1,-3,3,2.25,1,1,1080,0,1080,112548.94267344,148507.6188141,0,0,0,0,0,0,0,0,0,0,43040.43,57,120,6840,1,0,0,0,0,1,0,0,0,0,0,1080,0,1080,2106,0.97,0.9947114,7
"466",51017,713,121341.49993,44023.056,71372.928,115395.984,90,1977,1977,2,0,0,0,87683.574307,0.945,-5,2,2,1,2,1068,0,900,87503.40553297,135058.6533366,0,0,0,0,0,0,0,0,0,179.70155,41805.56,60,110,6600,0,1,1,0,1,0,0,0,0,0,0,1068,168,1068,1968,0.89775,0.9989157,10
